filename,scenario,town,route,weather,sha256,size,priority_rank,priority_score,weakness_reasons,target_abilities,table2_abilities
LaneChange_Town12_Route17695_Weather14.tar.gz,LaneChange,Town12,17695,14,98707d7cf66dea7d7e2c47b5cdc7d935992c91321aaac8f6098ce89b85d84d15,209674460,3,7.66,"[""collision=2"", ""mean_DS=36.000<50"", ""success_rate=0.000<1""]",[],"[""Merging""]"
LaneChange_Town12_Route2431_Weather7.tar.gz,LaneChange,Town12,2431,7,8e685365e6810c9a353719ffc3c2c9eae6f119da0bd62296aaa57df602626591,266714896,3,7.66,"[""collision=2"", ""mean_DS=36.000<50"", ""success_rate=0.000<1""]",[],"[""Merging""]"
LaneChange_Town12_Route17563_Weather12.tar.gz,LaneChange,Town12,17563,12,96aead66917da732612edfd1f4462ba266bec861318a993a83cfcadb5016f74b,293471952,3,7.66,"[""collision=2"", ""mean_DS=36.000<50"", ""success_rate=0.000<1""]",[],"[""Merging""]"
LaneChange_Town12_Route17587_Weather10.tar.gz,LaneChange,Town12,17587,10,61de665c32d137c7769893a7d7edcd9ec37587fb40c058be10b0ef142ac8a750,348349052,3,7.66,"[""collision=2"", ""mean_DS=36.000<50"", ""success_rate=0.000<1""]",[],"[""Merging""]"
LaneChange_Town12_Route17598_Weather21.tar.gz,LaneChange,Town12,17598,21,982d8d18eb1f95dec7260fa306de64a02c128cd7aea7c6005e7dec83cae79c87,242812005,3,7.66,"[""collision=2"", ""mean_DS=36.000<50"", ""success_rate=0.000<1""]",[],"[""Merging""]"
LaneChange_Town12_Route17604_Weather1.tar.gz,LaneChange,Town12,17604,1,deca3fd6e97cebfc418d59301e4664df8a9ec21b8691a83d8a0496d68998d7ea,460254941,3,7.66,"[""collision=2"", ""mean_DS=36.000<50"", ""success_rate=0.000<1""]",[],"[""Merging""]"
LaneChange_Town12_Route17614_Weather11.tar.gz,LaneChange,Town12,17614,11,899f6562f8085781b9200e4420bb46aab7b897c49bd019cf702021910283fa11,282792547,3,7.66,"[""collision=2"", ""mean_DS=36.000<50"", ""success_rate=0.000<1""]",[],"[""Merging""]"
LaneChange_Town12_Route17629_Weather0.tar.gz,LaneChange,Town12,17629,0,09cccd7f70f484d4402afe889a38184f366e1bde00cacf218c653b1f2fe93096,253730472,3,7.66,"[""collision=2"", ""mean_DS=36.000<50"", ""success_rate=0.000<1""]",[],"[""Merging""]"
LaneChange_Town12_Route17646_Weather9.tar.gz,LaneChange,Town12,17646,9,1e789460942e6965906526263dbce6bdd7857130bd35be34c7337f8d1acec773,276426926,3,7.66,"[""collision=2"", ""mean_DS=36.000<50"", ""success_rate=0.000<1""]",[],"[""Merging""]"
LaneChange_Town12_Route17663_Weather8.tar.gz,LaneChange,Town12,17663,8,d79b3dce5fd89efbdcad78fb834f0d9b479859f0e6dd80a180149f0e5f4ba2ff,563241200,3,7.66,"[""collision=2"", ""mean_DS=36.000<50"", ""success_rate=0.000<1""]",[],"[""Merging""]"
LaneChange_Town12_Route2427_Weather3.tar.gz,LaneChange,Town12,2427,3,505fa521210f80640bb29dbb42b62137da5ca8ef61bae46e637949a68a7311d1,320912731,3,7.66,"[""collision=2"", ""mean_DS=36.000<50"", ""success_rate=0.000<1""]",[],"[""Merging""]"
LaneChange_Town12_Route17624_Weather21.tar.gz,LaneChange,Town12,17624,21,fd3537bdf1855d1f6f8f16621470c94bd151ffb9ff8394cde67ccfab06047c64,150506728,3,7.66,"[""collision=2"", ""mean_DS=36.000<50"", ""success_rate=0.000<1""]",[],"[""Merging""]"
LaneChange_Town12_Route17655_Weather0.tar.gz,LaneChange,Town12,17655,0,eafd78fb49d43535e026f81e91c72e60b01c2005e0bb27e1ce1c8842890f1ee8,393230869,3,7.66,"[""collision=2"", ""mean_DS=36.000<50"", ""success_rate=0.000<1""]",[],"[""Merging""]"
LaneChange_Town12_Route17671_Weather8.tar.gz,LaneChange,Town12,17671,8,22b57d4b3e7b09478b965e33d620399f06462f324191d14e1315d19fa0fe9e34,290577326,3,7.66,"[""collision=2"", ""mean_DS=36.000<50"", ""success_rate=0.000<1""]",[],"[""Merging""]"
LaneChange_Town12_Route17672_Weather9.tar.gz,LaneChange,Town12,17672,9,3474a9e72ae807f96183a7158c82f6d139026a96f779beb8dae887344f399302,322775662,3,7.66,"[""collision=2"", ""mean_DS=36.000<50"", ""success_rate=0.000<1""]",[],"[""Merging""]"
LaneChange_Town12_Route17691_Weather10.tar.gz,LaneChange,Town12,17691,10,0895c1fdd95e7d75aac1d5101d0aea762081999bf21986a577e15f2d5bf91983,318095727,3,7.66,"[""collision=2"", ""mean_DS=36.000<50"", ""success_rate=0.000<1""]",[],"[""Merging""]"
LaneChange_Town12_Route2425_Weather1.tar.gz,LaneChange,Town12,2425,1,b7d71be26ad0490cd25590a898cf82d05e0ba761fcb82b7cb15c9bb04bc112ee,237701286,3,7.66,"[""collision=2"", ""mean_DS=36.000<50"", ""success_rate=0.000<1""]",[],"[""Merging""]"
LaneChange_Town12_Route2435_Weather11.tar.gz,LaneChange,Town12,2435,11,ffa98034eb532717612d3b499673af66ec5fc81364fbc739a031f10995fa1ea4,251781622,3,7.66,"[""collision=2"", ""mean_DS=36.000<50"", ""success_rate=0.000<1""]",[],"[""Merging""]"
LaneChange_Town12_Route17689_Weather8.tar.gz,LaneChange,Town12,17689,8,0368ecbb2982650ada643aec516911e6efecf8cadad71c33d0d3faf02e80048c,302394503,3,7.66,"[""collision=2"", ""mean_DS=36.000<50"", ""success_rate=0.000<1""]",[],"[""Merging""]"
LaneChange_Town12_Route17690_Weather9.tar.gz,LaneChange,Town12,17690,9,9a75ffdeb8982f20ee215803745caa9eb562c17c02519d0612dd05f4ba0052d8,316299145,3,7.66,"[""collision=2"", ""mean_DS=36.000<50"", ""success_rate=0.000<1""]",[],"[""Merging""]"
LaneChange_Town12_Route17707_Weather0.tar.gz,LaneChange,Town12,17707,0,3c6684b028568f14648a0041e857aa45d29d9a2c1ae2a45e604fd17aed04f3e7,378936906,3,7.66,"[""collision=2"", ""mean_DS=36.000<50"", ""success_rate=0.000<1""]",[],"[""Merging""]"
LaneChange_Town12_Route2432_Weather8.tar.gz,LaneChange,Town12,2432,8,e2531fb99972bc03e31eac5fd8adf1451d068260c45328e00c6e92e5cd1145a3,330643821,3,7.66,"[""collision=2"", ""mean_DS=36.000<50"", ""success_rate=0.000<1""]",[],"[""Merging""]"
LaneChange_Town06_Route24237_Weather20.tar.gz,LaneChange,Town06,24237,20,a4ed701d716b2f8e0e91cc3755cbd55c024fe4362d919afe18b18f1fc9507d55,166206224,3,7.66,"[""collision=2"", ""mean_DS=36.000<50"", ""success_rate=0.000<1""]",[],"[""Merging""]"
LaneChange_Town13_Route3208_Weather5.tar.gz,LaneChange,Town13,3208,5,16dfe04f7dee86447abc5712481b19f98e1767b5d3e0df6d57e0be2e286d0086,684798768,3,7.66,"[""collision=2"", ""mean_DS=36.000<50"", ""success_rate=0.000<1""]",[],"[""Merging""]"
LaneChange_Town04_Route24325_Weather14.tar.gz,LaneChange,Town04,24325,14,f3fbe9ca5da9e6af9b219e700c7c3e9e359959d54aef70e1c3dfeb71d25654b6,201460917,3,7.66,"[""collision=2"", ""mean_DS=36.000<50"", ""success_rate=0.000<1""]",[],"[""Merging""]"
LaneChange_Town05_Route24259_Weather19.tar.gz,LaneChange,Town05,24259,19,02927fdcca1137c74824a9ca46eacd5f4dfb9d32b4cc31e27f712f708d8529cc,232928802,3,7.66,"[""collision=2"", ""mean_DS=36.000<50"", ""success_rate=0.000<1""]",[],"[""Merging""]"
LaneChange_Town15_Route24303_Weather15.tar.gz,LaneChange,Town15,24303,15,a275478b89d4bbb59fb4d720bfa58b2be9d08ea3746f3c4b8282a94f4058d6bb,447871181,3,7.66,"[""collision=2"", ""mean_DS=36.000<50"", ""success_rate=0.000<1""]",[],"[""Merging""]"
LaneChange_Town10HD_Route24200_Weather3.tar.gz,LaneChange,Town10HD,24200,3,ee3d1d38e66a8bb360ac91109e84dfebe472a807896eb6332aa156f4477038c0,227052919,3,7.66,"[""collision=2"", ""mean_DS=36.000<50"", ""success_rate=0.000<1""]",[],"[""Merging""]"
LaneChange_Town06_Route24247_Weather5.tar.gz,LaneChange,Town06,24247,5,bfec27965e2c1cf4ff7f679bbbe4c05cc074d7d733a390c13fb77708739b129a,175667535,3,7.66,"[""collision=2"", ""mean_DS=36.000<50"", ""success_rate=0.000<1""]",[],"[""Merging""]"
LaneChange_Town13_Route3217_Weather14.tar.gz,LaneChange,Town13,3217,14,0d1c26ebbb44628679a69aaa16fdd0b444f042e57b66dbf88f976d324cf1c446,132141428,3,7.66,"[""collision=2"", ""mean_DS=36.000<50"", ""success_rate=0.000<1""]",[],"[""Merging""]"
LaneChange_Town04_Route24315_Weather3.tar.gz,LaneChange,Town04,24315,3,dad1ff6941430e09a45e01b31822b658bc3e42d53dbce4648ad85f38f9cdbc55,230213557,3,7.66,"[""collision=2"", ""mean_DS=36.000<50"", ""success_rate=0.000<1""]",[],"[""Merging""]"
LaneChange_Town05_Route24359_Weather1.tar.gz,LaneChange,Town05,24359,1,15b9d43e3a46f5c8c9fe4fd3ca2d6fc8b6bf7449564eba65920675986a97d553,239377500,3,7.66,"[""collision=2"", ""mean_DS=36.000<50"", ""success_rate=0.000<1""]",[],"[""Merging""]"
LaneChange_Town06_Route24277_Weather12.tar.gz,LaneChange,Town06,24277,12,30e5687dfabb98b10421612d9b8c1ec4ad4d02a713c4fa68e83f28c18a8ccdbe,148519653,3,7.66,"[""collision=2"", ""mean_DS=36.000<50"", ""success_rate=0.000<1""]",[],"[""Merging""]"
LaneChange_Town13_Route3207_Weather3.tar.gz,LaneChange,Town13,3207,3,20d97aae6d511d2ceab2d99fef77d3d69927e83c6ab98768e72e41dbd93ee74d,665546446,3,7.66,"[""collision=2"", ""mean_DS=36.000<50"", ""success_rate=0.000<1""]",[],"[""Merging""]"
YieldToEmergencyVehicle_Town12_Route20815_Weather14.tar.gz,YieldToEmergencyVehicle,Town12,20815,14,824f642cf2f6f23a1be5607fc1bff0d899fd08b58ea3bc63ffccedf98b09a3a1,104041353,4,4.55,"[""yield_violation=1"", ""success_rate=0.000<1""]",[],"[""Give Way""]"
YieldToEmergencyVehicle_Town13_Route3366_Weather7.tar.gz,YieldToEmergencyVehicle,Town13,3366,7,64cac8d916ffcd22c83fc664638aa351c64c5fe2225d4a348e6834dedf01bdbf,421995463,4,4.55,"[""yield_violation=1"", ""success_rate=0.000<1""]",[],"[""Give Way""]"
YieldToEmergencyVehicle_Town13_Route3368_Weather9.tar.gz,YieldToEmergencyVehicle,Town13,3368,9,d03906eba79502e65ae2445711647bb0501e24c8c01e1555076506fb41ce07f9,169880405,4,4.55,"[""yield_violation=1"", ""success_rate=0.000<1""]",[],"[""Give Way""]"
YieldToEmergencyVehicle_Town12_Route20867_Weather14.tar.gz,YieldToEmergencyVehicle,Town12,20867,14,d83128b507a53c9e50f9b772c0befc18cef39e047c06af78391106497e25bf48,624978200,4,4.55,"[""yield_violation=1"", ""success_rate=0.000<1""]",[],"[""Give Way""]"
YieldToEmergencyVehicle_Town03_Route25427_Weather12.tar.gz,YieldToEmergencyVehicle,Town03,25427,12,5df5dfa88ccbee1ccfa5fc46c12162e1eb31480714f64eeb87e08161d3d0dacd,153750874,4,4.55,"[""yield_violation=1"", ""success_rate=0.000<1""]",[],"[""Give Way""]"
YieldToEmergencyVehicle_Town03_Route25378_Weather9.tar.gz,YieldToEmergencyVehicle,Town03,25378,9,3f31c296f3ec814945d1cbd073886146bce57e9998aba016918e97f24baeef79,120084660,4,4.55,"[""yield_violation=1"", ""success_rate=0.000<1""]",[],"[""Give Way""]"
YieldToEmergencyVehicle_Town12_Route20598_Weather5.tar.gz,YieldToEmergencyVehicle,Town12,20598,5,cd38b6a21ee44a72cb6c9403ba21154a609b2af2e7e0f517c85f83642f5c6d7c,142366081,4,4.55,"[""yield_violation=1"", ""success_rate=0.000<1""]",[],"[""Give Way""]"
YieldToEmergencyVehicle_Town12_Route20604_Weather11.tar.gz,YieldToEmergencyVehicle,Town12,20604,11,10ed2f24ed4671310a6bd1cb9bff48b1a163c74e0fe3d43d488007d01e30d201,1079611986,4,4.55,"[""yield_violation=1"", ""success_rate=0.000<1""]",[],"[""Give Way""]"
YieldToEmergencyVehicle_Town12_Route20606_Weather13.tar.gz,YieldToEmergencyVehicle,Town12,20606,13,6727d652988c98ddc0cc625616ca0a0166d21e85fd9b8e0827b1c3c61104bcca,1102761740,4,4.55,"[""yield_violation=1"", ""success_rate=0.000<1""]",[],"[""Give Way""]"
YieldToEmergencyVehicle_Town12_Route20614_Weather21.tar.gz,YieldToEmergencyVehicle,Town12,20614,21,1787af85ed87e0bdc41e2634b05a0f6cb5be19476bced89bfe07f9c0ba779f37,229601175,4,4.55,"[""yield_violation=1"", ""success_rate=0.000<1""]",[],"[""Give Way""]"
YieldToEmergencyVehicle_Town12_Route20623_Weather3.tar.gz,YieldToEmergencyVehicle,Town12,20623,3,2a92b27b7786c7b97a7fff451613d17683495dcdeb6a15454946f3a54d057ae9,299865624,4,4.55,"[""yield_violation=1"", ""success_rate=0.000<1""]",[],"[""Give Way""]"
YieldToEmergencyVehicle_Town12_Route20625_Weather6.tar.gz,YieldToEmergencyVehicle,Town12,20625,6,03234d3557dfe9a8fc0297d6c60561b559cdd42901619812dfd7231f78d046f4,340296035,4,4.55,"[""yield_violation=1"", ""success_rate=0.000<1""]",[],"[""Give Way""]"
YieldToEmergencyVehicle_Town12_Route20629_Weather10.tar.gz,YieldToEmergencyVehicle,Town12,20629,10,981098da3f5dd0cb792b3beee816d326380f552ca36ba29cdff8821354a9d158,231003962,4,4.55,"[""yield_violation=1"", ""success_rate=0.000<1""]",[],"[""Give Way""]"
YieldToEmergencyVehicle_Town12_Route20639_Weather20.tar.gz,YieldToEmergencyVehicle,Town12,20639,20,1de9e72121d1073d298565e52e8283c52471a4944b27d9d795ff03ee78e1acd3,252148715,4,4.55,"[""yield_violation=1"", ""success_rate=0.000<1""]",[],"[""Give Way""]"
YieldToEmergencyVehicle_Town12_Route20641_Weather22.tar.gz,YieldToEmergencyVehicle,Town12,20641,22,75dc643cad28c0b6e028318fef4c0492fec0681c03acf6be4770c950f9565691,1252658348,4,4.55,"[""yield_violation=1"", ""success_rate=0.000<1""]",[],"[""Give Way""]"
YieldToEmergencyVehicle_Town12_Route20646_Weather1.tar.gz,YieldToEmergencyVehicle,Town12,20646,1,30657ce98d5a1a784901564c85467d6191e34fcaa8ae527d00631236a335429a,423391376,4,4.55,"[""yield_violation=1"", ""success_rate=0.000<1""]",[],"[""Give Way""]"
YieldToEmergencyVehicle_Town12_Route20647_Weather2.tar.gz,YieldToEmergencyVehicle,Town12,20647,2,f23bc1f8d5b2d077d31e4160ac7084addbed6dac33db388cf75bfb36ee46bf6d,331905270,4,4.55,"[""yield_violation=1"", ""success_rate=0.000<1""]",[],"[""Give Way""]"
YieldToEmergencyVehicle_Town12_Route20663_Weather18.tar.gz,YieldToEmergencyVehicle,Town12,20663,18,e8a7d4bd30a4ca19704a76202a260985d83d621d73b4bbf64528f329ddc4988f,325637745,4,4.55,"[""yield_violation=1"", ""success_rate=0.000<1""]",[],"[""Give Way""]"
YieldToEmergencyVehicle_Town12_Route20668_Weather23.tar.gz,YieldToEmergencyVehicle,Town12,20668,23,e2a47eabfd1fe4d1745c767e70bb0cd3ae702ed03d46d87653851327f456ed8a,107407079,4,4.55,"[""yield_violation=1"", ""success_rate=0.000<1""]",[],"[""Give Way""]"
YieldToEmergencyVehicle_Town12_Route20679_Weather8.tar.gz,YieldToEmergencyVehicle,Town12,20679,8,29cef0429503ea3691f75c0a300f20da4b14a37aa6a159bd549534f44c8da74d,343449024,4,4.55,"[""yield_violation=1"", ""success_rate=0.000<1""]",[],"[""Give Way""]"
YieldToEmergencyVehicle_Town12_Route20768_Weather19.tar.gz,YieldToEmergencyVehicle,Town12,20768,19,b8e0468f8d55982f6ac23266bf82bc9bfcff55d84f48719fab83133c7f3ed8c3,316554713,4,4.55,"[""yield_violation=1"", ""success_rate=0.000<1""]",[],"[""Give Way""]"
YieldToEmergencyVehicle_Town12_Route20774_Weather25.tar.gz,YieldToEmergencyVehicle,Town12,20774,25,4a36e522f02f046c1e8c610e2dee7c912251a7a731cdc38c28b810991523eea9,250563522,4,4.55,"[""yield_violation=1"", ""success_rate=0.000<1""]",[],"[""Give Way""]"
YieldToEmergencyVehicle_Town12_Route20775_Weather0.tar.gz,YieldToEmergencyVehicle,Town12,20775,0,37b6b55c42776ffd9a441950b1da996092af6e62dea996c251e02614b7e89d4a,123119705,4,4.55,"[""yield_violation=1"", ""success_rate=0.000<1""]",[],"[""Give Way""]"
YieldToEmergencyVehicle_Town12_Route20626_Weather7.tar.gz,YieldToEmergencyVehicle,Town12,20626,7,189f95025ce78ce8e6b51e80e5909bf9324ca8a6926388fcb05d0b1956495234,249841207,4,4.55,"[""yield_violation=1"", ""success_rate=0.000<1""]",[],"[""Give Way""]"
YieldToEmergencyVehicle_Town12_Route20648_Weather3.tar.gz,YieldToEmergencyVehicle,Town12,20648,3,7d2edee8b8a727abe691aa17689789a432229dbf53e793e8eb45d2e67ebc60e5,391970939,4,4.55,"[""yield_violation=1"", ""success_rate=0.000<1""]",[],"[""Give Way""]"
YieldToEmergencyVehicle_Town12_Route20666_Weather21.tar.gz,YieldToEmergencyVehicle,Town12,20666,21,59f5a9d0e927ecd4ce9a98e1e355e7b2f79ec51f45fcece88a576fd733c724cb,152741780,4,4.55,"[""yield_violation=1"", ""success_rate=0.000<1""]",[],"[""Give Way""]"
YieldToEmergencyVehicle_Town12_Route20667_Weather22.tar.gz,YieldToEmergencyVehicle,Town12,20667,22,8d336e9a333e272dac360435d9e05faecfe169b4e10b12284c63cedf969a4ea8,133493006,4,4.55,"[""yield_violation=1"", ""success_rate=0.000<1""]",[],"[""Give Way""]"
YieldToEmergencyVehicle_Town12_Route20672_Weather1.tar.gz,YieldToEmergencyVehicle,Town12,20672,1,aafc202de37e96f871061739b8040259c43a0752e331c409c1486ef55a755a85,291048636,4,4.55,"[""yield_violation=1"", ""success_rate=0.000<1""]",[],"[""Give Way""]"
YieldToEmergencyVehicle_Town12_Route20681_Weather10.tar.gz,YieldToEmergencyVehicle,Town12,20681,10,45c9060d38d182cf9e39033a49edd4578b356cc822a0a2898b47f3217c220c88,266703872,4,4.55,"[""yield_violation=1"", ""success_rate=0.000<1""]",[],"[""Give Way""]"
YieldToEmergencyVehicle_Town12_Route20682_Weather11.tar.gz,YieldToEmergencyVehicle,Town12,20682,11,8877b84667e7ec889c781d9bc0033ed3c7b8ae3c093ed50f3923fa75e482ed96,307582741,4,4.55,"[""yield_violation=1"", ""success_rate=0.000<1""]",[],"[""Give Way""]"
YieldToEmergencyVehicle_Town12_Route20687_Weather8.tar.gz,YieldToEmergencyVehicle,Town12,20687,8,35703fcc0e1ac2feab9b34e25dd1588d0ef72491c94e4ff9c4423f2cf900f7c4,250309755,4,4.55,"[""yield_violation=1"", ""success_rate=0.000<1""]",[],"[""Give Way""]"
YieldToEmergencyVehicle_Town12_Route20691_Weather20.tar.gz,YieldToEmergencyVehicle,Town12,20691,20,5434797e1fe1657673b23db03b6b4b8baa63ce1cadece929a4178f00a061b6c7,323921121,4,4.55,"[""yield_violation=1"", ""success_rate=0.000<1""]",[],"[""Give Way""]"
YieldToEmergencyVehicle_Town12_Route20694_Weather23.tar.gz,YieldToEmergencyVehicle,Town12,20694,23,3684bb2ed7d0910cc70fb98c2c991aa263463e701bf103324797b97944659bf6,356874081,4,4.55,"[""yield_violation=1"", ""success_rate=0.000<1""]",[],"[""Give Way""]"
YieldToEmergencyVehicle_Town12_Route20703_Weather6.tar.gz,YieldToEmergencyVehicle,Town12,20703,6,98f638a1802e1996da14b1cc9f5a17ded361465c8840ca4f1f082130f831806a,1239384353,4,4.55,"[""yield_violation=1"", ""success_rate=0.000<1""]",[],"[""Give Way""]"
YieldToEmergencyVehicle_Town12_Route20751_Weather2.tar.gz,YieldToEmergencyVehicle,Town12,20751,2,bd4c4c34733daa43f35deeb6beb643f632c456e5e313674dc92f00a54b3a210a,117925381,4,4.55,"[""yield_violation=1"", ""success_rate=0.000<1""]",[],"[""Give Way""]"
YieldToEmergencyVehicle_Town12_Route20762_Weather13.tar.gz,YieldToEmergencyVehicle,Town12,20762,13,871698ed624b201077ab08bdaf0fb50d6244a0fcdb0ad341b6c4d7cccfd77316,1008371965,4,4.55,"[""yield_violation=1"", ""success_rate=0.000<1""]",[],"[""Give Way""]"
YieldToEmergencyVehicle_Town12_Route20806_Weather5.tar.gz,YieldToEmergencyVehicle,Town12,20806,5,9c646bc6b92eba0610ea93b8aeb43291b8cc37466285b63061fd8bdc88be166c,1440956037,4,4.55,"[""yield_violation=1"", ""success_rate=0.000<1""]",[],"[""Give Way""]"
YieldToEmergencyVehicle_Town12_Route20826_Weather25.tar.gz,YieldToEmergencyVehicle,Town12,20826,25,255c67027b7ba5e521f84e186c34140bb8e69aed7d8acd698ae14f9067551501,319354712,4,4.55,"[""yield_violation=1"", ""success_rate=0.000<1""]",[],"[""Give Way""]"
YieldToEmergencyVehicle_Town12_Route20865_Weather12.tar.gz,YieldToEmergencyVehicle,Town12,20865,12,9a4523de9c9265f30ab50aecfd3fc3e48499d787024b5538792a1a726d35762c,419658950,4,4.55,"[""yield_violation=1"", ""success_rate=0.000<1""]",[],"[""Give Way""]"
YieldToEmergencyVehicle_Town12_Route2599_Weather19.tar.gz,YieldToEmergencyVehicle,Town12,2599,19,ce9854b540f6d2a9ba8a7a8702654d2e35b4c7ea9b0f665ccb452851e05157af,195756282,4,4.55,"[""yield_violation=1"", ""success_rate=0.000<1""]",[],"[""Give Way""]"
YieldToEmergencyVehicle_Town12_Route1809_Weather9.tar.gz,YieldToEmergencyVehicle,Town12,1809,9,fea0c6acf0e449bff163897f72f846d92a28869d08906a1db4e910082881475d,306700337,4,4.55,"[""yield_violation=1"", ""success_rate=0.000<1""]",[],"[""Give Way""]"
YieldToEmergencyVehicle_Town12_Route20652_Weather7.tar.gz,YieldToEmergencyVehicle,Town12,20652,7,1a9faf5f4b7cd94b3661d27b03a210d72f9b3feb6bad1b5081cd6d36629c43e5,463094073,4,4.55,"[""yield_violation=1"", ""success_rate=0.000<1""]",[],"[""Give Way""]"
YieldToEmergencyVehicle_Town12_Route20698_Weather1.tar.gz,YieldToEmergencyVehicle,Town12,20698,1,8e670b752c56b23c4d0c994f8aff00314b01b9706b22b5becc25f40cf9b1303f,1452283507,4,4.55,"[""yield_violation=1"", ""success_rate=0.000<1""]",[],"[""Give Way""]"
YieldToEmergencyVehicle_Town12_Route20701_Weather3.tar.gz,YieldToEmergencyVehicle,Town12,20701,3,5be2af4cbcb500a3578280e81fc5ae8fc3a60045a8895f7e914deee65629129a,447402851,4,4.55,"[""yield_violation=1"", ""success_rate=0.000<1""]",[],"[""Give Way""]"
YieldToEmergencyVehicle_Town12_Route20705_Weather8.tar.gz,YieldToEmergencyVehicle,Town12,20705,8,5f098bee7a171baec27a474101b1a7fdd56728a9d482ecbbaea70225bdbcaac4,1144181101,4,4.55,"[""yield_violation=1"", ""success_rate=0.000<1""]",[],"[""Give Way""]"
YieldToEmergencyVehicle_Town12_Route20708_Weather11.tar.gz,YieldToEmergencyVehicle,Town12,20708,11,bba672c134f70ef444a8ebee3925032c533eaa6dd4f1a66553e66d38c3f24a95,1130215317,4,4.55,"[""yield_violation=1"", ""success_rate=0.000<1""]",[],"[""Give Way""]"
YieldToEmergencyVehicle_Town12_Route20718_Weather21.tar.gz,YieldToEmergencyVehicle,Town12,20718,21,ab89b2e330b2c2adf19297d42ce993a76ebcf547bb7bffcc8ca4dccba3a49130,515326147,4,4.55,"[""yield_violation=1"", ""success_rate=0.000<1""]",[],"[""Give Way""]"
YieldToEmergencyVehicle_Town12_Route20720_Weather23.tar.gz,YieldToEmergencyVehicle,Town12,20720,23,6e715339dc51f19de04c70a0a69027aa784c56bc0f5d00a7bbf5f267a899e6e6,252118664,4,4.55,"[""yield_violation=1"", ""success_rate=0.000<1""]",[],"[""Give Way""]"
YieldToEmergencyVehicle_Town12_Route20729_Weather6.tar.gz,YieldToEmergencyVehicle,Town12,20729,6,6e9bb4d06234535f82f21b3b77ff59d83b9d5a03da090490885e786cd785d33a,348350205,4,4.55,"[""yield_violation=1"", ""success_rate=0.000<1""]",[],"[""Give Way""]"
YieldToEmergencyVehicle_Town12_Route20733_Weather10.tar.gz,YieldToEmergencyVehicle,Town12,20733,10,5e01b8a8b8d5c811a338bf9e602edf7e17996b25344d1f171fabb079e7d4b612,213462669,4,4.55,"[""yield_violation=1"", ""success_rate=0.000<1""]",[],"[""Give Way""]"
YieldToEmergencyVehicle_Town12_Route20745_Weather22.tar.gz,YieldToEmergencyVehicle,Town12,20745,22,510bbd7c2084822c31c06872ca1c2a8e26ec2590a5abd060df7670819fb4a6bc,287548418,4,4.55,"[""yield_violation=1"", ""success_rate=0.000<1""]",[],"[""Give Way""]"
YieldToEmergencyVehicle_Town12_Route20769_Weather20.tar.gz,YieldToEmergencyVehicle,Town12,20769,20,3b68e76d80fa1e02aef079ddb9023eb1b168bf6e6d4a4f7c66662cb731ad520e,1356592457,4,4.55,"[""yield_violation=1"", ""success_rate=0.000<1""]",[],"[""Give Way""]"
YieldToEmergencyVehicle_Town12_Route20777_Weather2.tar.gz,YieldToEmergencyVehicle,Town12,20777,2,8f2189620dcf322e4e5b53c1a8ecd9f390bd82a1bc834cfc516fddb2d91caf9f,441778692,4,4.55,"[""yield_violation=1"", ""success_rate=0.000<1""]",[],"[""Give Way""]"
YieldToEmergencyVehicle_Town12_Route20832_Weather5.tar.gz,YieldToEmergencyVehicle,Town12,20832,5,e9e04c0aa170140f69378c2ea71f26f69c6d6bb86e888e50c4ee6b838a38d60f,237304708,4,4.55,"[""yield_violation=1"", ""success_rate=0.000<1""]",[],"[""Give Way""]"
YieldToEmergencyVehicle_Town12_Route20840_Weather13.tar.gz,YieldToEmergencyVehicle,Town12,20840,13,d51c04e0557ac425100a8f8ae168205aa989b5417fa59f55b7fc287f346fad30,258503680,4,4.55,"[""yield_violation=1"", ""success_rate=0.000<1""]",[],"[""Give Way""]"
YieldToEmergencyVehicle_Town12_Route20654_Weather9.tar.gz,YieldToEmergencyVehicle,Town12,20654,9,a9ec61867c21c2a9713c18d51f8e10ba5587d938e2810826387233bbcd97125c,234480762,4,4.55,"[""yield_violation=1"", ""success_rate=0.000<1""]",[],"[""Give Way""]"
YieldToEmergencyVehicle_Town12_Route20726_Weather3.tar.gz,YieldToEmergencyVehicle,Town12,20726,3,3eefb1cea5c94fa55e40b1527d621dae6e31002686668410ac1053f14b0be7ff,487284620,4,4.55,"[""yield_violation=1"", ""success_rate=0.000<1""]",[],"[""Give Way""]"
YieldToEmergencyVehicle_Town12_Route20734_Weather11.tar.gz,YieldToEmergencyVehicle,Town12,20734,11,3e78b1bf2dba56fa6f29df178be23ff00a8d3ed8615533cb3de74587aa890233,120875413,4,4.55,"[""yield_violation=1"", ""success_rate=0.000<1""]",[],"[""Give Way""]"
YieldToEmergencyVehicle_Town12_Route20750_Weather1.tar.gz,YieldToEmergencyVehicle,Town12,20750,1,acaf47f6e1fbfb0ac3910bb43ff58a47686997c64643409e2e34ca69fec574f8,423830712,4,4.55,"[""yield_violation=1"", ""success_rate=0.000<1""]",[],"[""Give Way""]"
YieldToEmergencyVehicle_Town12_Route20755_Weather6.tar.gz,YieldToEmergencyVehicle,Town12,20755,6,1e8b18a45f823013472bbf7f0b7fb97ec9614cd4eeecbd109e66e527a23bc91e,257237803,4,4.55,"[""yield_violation=1"", ""success_rate=0.000<1""]",[],"[""Give Way""]"
